unnamed: 0_x,sex,row_number,liters_drunk,age,drink,check_number,label,is_alcoholic,session_evening,session_morning,unnamed: 0_y,session_start,session_category
4995,0.0,72.0,5.0,adult,Cola,5698,1,0.0,False,True,2252,15:30:00.000,day
4996,0.0,58.0,5.0,senior,Bugbeer,1758,0,1.0,False,True,3667,15:30:00.000,day
4997,1.0,76.0,5.0,senior,Water,7177,1,0.0,False,True,8100,15:34:00.000,day
4999,0.0,80.0,4.0,child,Fanta,3006,0,0.0,False,False,8844,15:30:00.000,day
5000,1.0,1.0,2.4767786561264824,senior,Strong beer,4514,1,-1.0,False,False,3262,14:15:00.000,day
5002,0.0,100.0,5.0,adult,Strong beer,7072,1,-1.0,True,False,925,15:00:00.000,day
5003,1.0,67.0,0.0,senior,Bugbeer,9813,1,1.0,False,False,7277,21:00:00.000,evening
5004,1.0,100.0,4.0,senior,Bugbeer,6947,1,1.0,True,False,5726,14:15:00.000,day
5006,0.0,60.0,3.0,senior,Strong beer,9244,1,-1.0,False,True,717,07:00:00.000,morning
5008,0.0,24.0,0.0,adult,Fanta,5152,1,0.0,True,False,2640,22:30:00.000,evening
5010,0.0,68.0,3.0,child,Fanta,6399,1,0.0,False,False,2770,21:00:00.000,evening
5011,1.0,44.0,3.0,child,Cola,5062,0,0.0,False,False,964,21:00:00.000,evening
5012,0.0,95.0,3.0,child,Water,182,0,0.0,False,True,7420,15:00:00.000,day
5015,1.0,85.0,1.0,senior,Strong beer,449,0,-1.0,True,False,6178,22:15:00.000,evening
5016,0.0,43.0,4.0,adult,Water,1153,0,0.0,True,False,527,23:42:00.000,evening
5017,1.0,99.0,0.0,adult,Strong beer,3271,0,-1.0,False,False,3554,21:00:00.000,evening
5018,0.0,94.0,5.0,senior,Water,6772,1,0.0,False,False,3852,15:30:00.000,day
5021,0.0,2.0,0.0,senior,Bugbeer,4664,1,1.0,False,False,4178,22:30:00.000,evening
5022,0.0,89.0,3.0,adult,Strong beer,1505,1,-1.0,False,True,5023,21:00:00.000,evening
5023,0.0,68.0,4.0,child,Fanta,635,1,0.0,True,False,3108,08:42:00.000,morning
5024,0.0,93.0,0.0,senior,Fanta,2557,1,0.0,True,False,3790,23:42:00.000,evening
5025,0.0,51.0,0.0,child,Fanta,5854,0,0.0,True,False,894,14:15:00.000,day
5027,1.0,5.0,2.0,senior,Beerbeer,7447,1,1.0,False,True,2802,14:00:00.000,day
5028,0.0,72.0,4.0,senior,Bugbeer,2373,1,1.0,False,True,5210,06:15:00.000,morning
5030,0.0,97.0,3.0,senior,Bugbeer,9210,1,1.0,False,True,5496,06:00:00.000,morning
5032,0.0,9.0,0.0,adult,Bugbeer,555,1,1.0,False,True,5314,08:42:00.000,morning
5033,0.0,59.0,3.0,senior,Water,2051,0,0.0,False,True,9087,21:00:00.000,evening
5038,0.0,52.0,2.4767786561264824,senior,Cola,6300,1,0.0,False,True,735,08:42:00.000,morning
5040,1.0,3.0,3.0,adult,Cola,3968,1,0.0,False,True,5504,23:42:00.000,evening
5042,0.0,31.0,4.0,child,Fanta,4902,1,0.0,True,False,8108,22:30:00.000,evening
5043,0.0,54.0,0.0,senior,Strong beer,4360,0,-1.0,False,True,7044,08:42:00.000,morning
5045,0.0,3.0,5.0,adult,Beerbeer,5389,1,1.0,True,False,1132,06:15:00.000,morning
5049,1.0,64.0,2.0,adult,Beerbeer,1783,0,1.0,False,False,43,08:42:00.000,morning
5051,0.0,72.0,0.0,senior,Fanta,8720,1,0.0,False,False,4213,21:00:00.000,evening
5052,1.0,63.0,0.0,adult,Fanta,1027,1,0.0,True,False,7381,06:00:00.000,morning
5053,0.0,34.0,5.0,senior,Water,8579,1,0.0,False,False,1028,07:00:00.000,morning
5056,1.0,50.0,0.0,adult,Fanta,5140,0,0.0,True,False,1381,15:00:00.000,day
5057,1.0,6.0,5.0,adult,Beerbeer,6882,1,1.0,False,False,1823,22:30:00.000,evening
5058,1.0,36.0,2.0,adult,Water,503,1,0.0,False,False,4529,14:00:00.000,day
5059,1.0,16.0,4.0,adult,Bugbeer,1082,1,1.0,False,False,8668,14:15:00.000,day
5060,1.0,34.0,5.0,adult,Water,610,0,0.0,False,True,4471,22:30:00.000,evening
5062,1.0,9.0,0.0,senior,Fanta,3314,1,0.0,True,False,3315,22:30:00.000,evening
5063,1.0,47.0,2.4767786561264824,adult,Beerbeer,9073,1,1.0,False,True,8211,15:30:00.000,day
5064,1.0,82.0,5.0,senior,Bugbeer,6401,0,1.0,False,True,1272,14:15:00.000,day
5065,1.0,73.0,3.0,adult,Fanta,1609,1,0.0,False,False,8046,06:15:00.000,morning
5067,1.0,68.0,1.0,adult,Water,2060,1,0.0,False,True,1041,15:34:00.000,day
5069,1.0,61.0,4.0,adult,Beerbeer,1706,1,1.0,True,False,9819,15:34:00.000,day
5070,1.0,67.0,4.0,child,Water,3825,1,0.0,False,True,786,21:00:00.000,evening
5072,0.0,88.0,3.0,adult,Strong beer,1813,0,-1.0,False,False,9866,21:00:00.000,evening
5073,1.0,28.0,3.0,adult,Fanta,8570,1,0.0,False,False,3056,22:30:00.000,evening
5074,0.0,93.0,2.4767786561264824,adult,Cola,4118,1,0.0,False,True,5271,07:30:00.000,morning
5075,1.0,87.0,4.0,senior,Strong beer,3496,0,-1.0,False,True,9600,08:42:00.000,morning
5077,0.0,50.0,1.0,adult,Cola,5905,1,0.0,False,True,2114,07:30:00.000,morning
5078,1.0,100.0,1.0,adult,Fanta,2696,0,0.0,False,False,1537,15:34:00.000,day
5079,1.0,7.0,4.0,adult,Bugbeer,677,1,1.0,False,False,8645,15:34:00.000,day
5081,0.0,45.0,4.0,senior,Bugbeer,2486,0,1.0,True,False,6660,15:30:00.000,day
5083,1.0,38.0,5.0,adult,Fanta,9730,0,0.0,True,False,8221,14:15:00.000,day
5084,1.0,64.0,1.0,adult,Fanta,1537,0,0.0,False,False,7156,14:15:00.000,day
5085,0.0,99.0,1.0,adult,Fanta,6516,1,0.0,False,False,921,06:15:00.000,morning
5086,1.0,76.0,1.0,adult,Strong beer,5757,0,-1.0,True,False,2961,06:00:00.000,morning
5087,0.0,37.0,4.0,adult,Strong beer,8997,1,-1.0,True,False,7816,14:00:00.000,day
5088,0.0,41.0,2.0,senior,Cola,1470,0,0.0,False,False,7247,14:15:00.000,day
5089,0.0,59.0,4.0,senior,Cola,6679,0,0.0,False,True,5361,21:00:00.000,evening
5090,0.0,36.0,0.0,child,Cola,3098,0,0.0,True,False,9152,06:15:00.000,morning
5091,0.0,56.0,4.0,child,Water,1406,1,0.0,True,False,1749,08:42:00.000,morning
5092,0.0,29.0,1.0,adult,Bugbeer,8794,1,1.0,False,False,6203,14:00:00.000,day
5095,0.0,61.0,3.0,adult,Cola,6645,0,0.0,False,True,9937,14:15:00.000,day
5096,1.0,80.0,2.0,adult,Beerbeer,8411,0,1.0,True,False,6545,06:00:00.000,morning
5097,1.0,21.0,1.0,senior,Fanta,803,1,0.0,False,True,4528,14:00:00.000,day
5098,1.0,75.0,3.0,adult,Fanta,9235,1,0.0,True,False,6394,15:34:00.000,day
5099,0.0,20.0,2.0,senior,Fanta,4416,0,0.0,False,False,9466,15:00:00.000,day
5103,1.0,53.0,0.0,adult,Fanta,9294,0,0.0,False,True,1346,15:00:00.000,day
5104,1.0,19.0,3.0,senior,Cola,7713,1,0.0,True,False,5773,21:00:00.000,evening
5105,0.0,67.0,3.0,adult,Strong beer,174,0,-1.0,True,False,5955,15:00:00.000,day
5107,0.0,81.0,2.4767786561264824,senior,Fanta,9130,1,0.0,True,False,6307,15:34:00.000,day
5108,0.0,66.0,0.0,adult,Bugbeer,9266,1,1.0,False,True,4540,07:00:00.000,morning
5109,0.0,68.0,2.4767786561264824,adult,Strong beer,5470,1,-1.0,True,False,1980,07:30:00.000,morning
5110,1.0,70.0,2.0,senior,Water,5770,1,0.0,True,False,983,15:00:00.000,day
5111,0.0,13.0,5.0,adult,Fanta,7772,1,0.0,False,True,3699,21:00:00.000,evening
5112,1.0,10.0,1.0,senior,Cola,6061,1,0.0,False,False,3341,08:42:00.000,morning
5113,0.0,49.0,1.0,senior,Bugbeer,5956,0,1.0,False,True,314,22:15:00.000,evening
5114,0.0,96.0,1.0,senior,Strong beer,5778,0,-1.0,True,False,1978,21:00:00.000,evening
5117,0.0,61.0,1.0,adult,Bugbeer,4101,0,1.0,False,True,1323,22:30:00.000,evening
5118,1.0,33.0,0.0,adult,Fanta,5653,1,0.0,False,False,9203,23:42:00.000,evening
5119,0.0,32.0,2.0,senior,Strong beer,9230,1,-1.0,False,True,2807,21:00:00.000,evening
5121,0.0,17.0,1.0,senior,Beerbeer,944,0,1.0,False,True,7472,07:30:00.000,morning
5122,0.0,67.0,1.0,senior,Strong beer,4655,1,-1.0,True,False,3464,14:15:00.000,day
5123,0.0,8.0,2.0,child,Water,9842,1,0.0,True,False,7099,21:00:00.000,evening
5124,0.0,44.0,4.0,adult,Beerbeer,4624,1,1.0,False,True,5631,07:30:00.000,morning
5125,1.0,75.0,0.0,child,Fanta,5153,1,0.0,False,False,3568,21:00:00.000,evening
5126,0.0,54.0,3.0,adult,Beerbeer,6558,0,1.0,False,False,8689,23:42:00.000,evening
5127,0.0,1.0,0.0,senior,Cola,9885,0,0.0,True,False,9192,23:42:00.000,evening
5128,1.0,99.0,3.0,adult,Strong beer,4289,0,-1.0,False,False,2563,22:30:00.000,evening
5129,0.0,100.0,0.0,adult,Water,4235,0,0.0,False,False,6445,06:15:00.000,morning
5130,0.0,6.0,4.0,adult,Fanta,4313,1,0.0,True,False,5413,15:34:00.000,day
5131,0.0,12.0,3.0,child,Water,9479,0,0.0,False,True,6371,07:00:00.000,morning
5133,1.0,75.0,3.0,senior,Fanta,5224,1,0.0,True,False,3289,22:15:00.000,evening
5136,0.0,16.0,1.0,adult,Water,3965,1,0.0,False,False,6040,06:00:00.000,morning
5137,0.0,25.0,1.0,adult,Bugbeer,6697,0,1.0,False,False,8644,23:42:00.000,evening
5139,1.0,9.0,3.0,senior,Bugbeer,6449,0,1.0,False,True,6322,15:34:00.000,day
5140,0.0,0.0,5.0,adult,Water,2474,1,0.0,False,False,7065,14:15:00.000,day
5141,0.0,60.0,5.0,senior,Fanta,9305,1,0.0,True,False,9414,15:34:00.000,day
5142,1.0,11.0,1.0,senior,Cola,3899,1,0.0,False,False,4131,22:30:00.000,evening
5143,0.0,35.0,4.0,adult,Water,5955,1,0.0,False,True,4818,21:00:00.000,evening
5148,1.0,100.0,2.4767786561264824,senior,Water,5628,1,0.0,False,False,1433,15:30:00.000,day
5149,0.0,95.0,0.0,adult,Strong beer,7688,0,-1.0,False,True,6014,15:30:00.000,day
5150,0.0,41.0,3.0,adult,Water,9175,0,0.0,True,False,1135,22:15:00.000,evening
5151,1.0,8.0,2.0,adult,Cola,675,1,0.0,False,False,5349,08:42:00.000,morning
5152,0.0,2.0,4.0,senior,Strong beer,2320,1,-1.0,False,True,6849,06:00:00.000,morning
5153,0.0,91.0,0.0,child,Fanta,979,0,0.0,True,False,3779,22:30:00.000,evening
5157,1.0,15.0,2.4767786561264824,adult,Cola,2996,0,0.0,False,False,7796,23:42:00.000,evening
5158,0.0,13.0,4.0,adult,Water,9057,1,0.0,True,False,5845,22:30:00.000,evening
5159,1.0,64.0,5.0,adult,Bugbeer,1954,1,1.0,False,True,79,06:00:00.000,morning
5163,1.0,83.0,1.0,adult,Strong beer,8085,0,-1.0,False,False,6594,22:30:00.000,evening
5164,0.0,37.0,2.0,adult,Water,9322,1,0.0,True,False,2536,07:00:00.000,morning
5165,0.0,20.0,4.0,adult,Strong beer,893,1,-1.0,False,False,6629,15:30:00.000,day
5166,0.0,44.0,2.0,child,Water,8210,0,0.0,True,False,6071,14:15:00.000,day
5167,0.0,25.0,2.0,child,Fanta,4439,0,0.0,True,False,5113,22:30:00.000,evening
5168,1.0,83.0,5.0,adult,Water,5300,1,0.0,False,True,9221,22:30:00.000,evening
5172,1.0,6.0,2.0,adult,Beerbeer,2916,1,1.0,True,False,6275,06:00:00.000,morning
5176,0.0,41.0,0.0,adult,Bugbeer,5526,1,1.0,True,False,661,15:00:00.000,day
5177,1.0,13.0,3.0,child,Water,939,1,0.0,True,False,1743,21:00:00.000,evening
5178,1.0,88.0,5.0,adult,Water,9218,1,0.0,False,True,5337,15:00:00.000,day
5180,0.0,85.0,1.0,senior,Beerbeer,1174,1,1.0,False,True,9257,14:15:00.000,day
5182,1.0,54.0,1.0,adult,Beerbeer,8180,0,1.0,False,False,3705,21:00:00.000,evening
5183,1.0,99.0,3.0,senior,Strong beer,258,1,-1.0,False,True,8023,22:30:00.000,evening
5184,0.0,76.0,4.0,senior,Water,4275,0,0.0,False,True,8141,07:30:00.000,morning
5185,1.0,2.0,3.0,senior,Beerbeer,3796,0,1.0,False,True,5197,14:00:00.000,day
5186,1.0,21.0,5.0,adult,Beerbeer,8774,1,1.0,True,False,8805,08:42:00.000,morning
5187,1.0,60.0,2.0,adult,Beerbeer,1362,1,1.0,True,False,9443,15:34:00.000,day
5188,0.0,79.0,1.0,senior,Water,4993,1,0.0,False,False,185,06:00:00.000,morning
5189,0.0,43.0,5.0,adult,Strong beer,8112,1,-1.0,False,False,1364,07:30:00.000,morning
5190,0.0,30.0,3.0,senior,Water,685,1,0.0,False,False,2097,22:30:00.000,evening
5191,1.0,75.0,5.0,senior,Strong beer,9908,1,-1.0,True,False,6062,06:15:00.000,morning
5193,0.0,49.0,4.0,child,Cola,1159,0,0.0,False,False,7072,08:42:00.000,morning
5194,1.0,9.0,0.0,senior,Strong beer,5185,0,-1.0,True,False,2204,15:34:00.000,day
5195,0.0,43.0,2.4767786561264824,senior,Water,6139,1,0.0,True,False,1583,07:00:00.000,morning
5197,1.0,83.0,2.0,adult,Strong beer,4768,1,-1.0,False,True,4812,15:30:00.000,day
5198,1.0,20.0,0.0,adult,Cola,3227,1,0.0,False,True,5255,06:00:00.000,morning
5199,1.0,65.0,3.0,adult,Strong beer,5104,1,-1.0,True,False,9304,15:00:00.000,day
5201,1.0,39.0,4.0,adult,Water,9208,0,0.0,False,True,8795,14:15:00.000,day
5202,0.0,27.0,5.0,senior,Strong beer,9829,1,-1.0,True,False,9722,21:00:00.000,evening
5203,0.0,19.0,4.0,adult,Cola,3287,1,0.0,True,False,5701,15:00:00.000,day
5204,0.0,84.0,5.0,adult,Fanta,4855,0,0.0,False,True,6789,23:42:00.000,evening
5205,0.0,100.0,4.0,adult,Water,3658,1,0.0,False,False,5323,15:00:00.000,day
5207,1.0,2.0,2.0,senior,Water,8321,1,0.0,True,False,4091,23:42:00.000,evening
5208,1.0,100.0,5.0,adult,Water,9649,1,0.0,False,True,3610,21:00:00.000,evening
5209,0.0,46.0,1.0,adult,Fanta,5226,0,0.0,False,True,2222,15:00:00.000,day
5211,0.0,25.0,3.0,senior,Beerbeer,7546,0,1.0,False,False,7783,21:00:00.000,evening
5212,1.0,72.0,0.0,adult,Cola,4577,1,0.0,False,True,7897,22:30:00.000,evening
5215,1.0,93.0,3.0,adult,Bugbeer,2437,1,1.0,False,False,5560,22:30:00.000,evening
5216,1.0,16.0,1.0,adult,Fanta,1810,1,0.0,False,False,92,06:00:00.000,morning
5217,0.0,21.0,3.0,senior,Fanta,6433,0,0.0,False,False,695,06:15:00.000,morning
5218,0.0,28.0,5.0,child,Water,32,1,0.0,False,False,5156,15:34:00.000,day
5220,0.0,16.0,4.0,senior,Bugbeer,695,1,1.0,True,False,5779,07:30:00.000,morning
5221,1.0,5.0,5.0,senior,Strong beer,2099,1,-1.0,False,True,8703,23:42:00.000,evening
5222,1.0,36.0,5.0,senior,Bugbeer,1309,1,1.0,False,False,4121,21:00:00.000,evening
5223,1.0,71.0,1.0,adult,Bugbeer,1621,1,1.0,False,False,5812,22:30:00.000,evening
5225,1.0,8.0,2.4767786561264824,adult,Strong beer,9816,1,-1.0,False,False,5969,21:00:00.000,evening
5226,1.0,7.0,3.0,senior,Fanta,2917,0,0.0,False,True,7175,21:00:00.000,evening
5227,0.0,42.0,5.0,senior,Beerbeer,3315,1,1.0,False,True,9676,23:42:00.000,evening
5229,1.0,7.0,3.0,adult,Beerbeer,668,1,1.0,False,True,9370,22:15:00.000,evening
5230,0.0,54.0,4.0,adult,Strong beer,9940,1,-1.0,True,False,5459,14:00:00.000,day
5231,0.0,45.0,3.0,senior,Beerbeer,5539,0,1.0,True,False,8152,07:30:00.000,morning
5232,0.0,32.0,1.0,adult,Fanta,5067,0,0.0,False,False,8157,08:42:00.000,morning
5233,1.0,89.0,2.4767786561264824,senior,Bugbeer,3459,0,1.0,False,True,9660,08:42:00.000,morning
5234,0.0,9.0,1.0,adult,Fanta,342,1,0.0,True,False,4739,14:00:00.000,day
5235,0.0,73.0,4.0,senior,Fanta,4268,1,0.0,False,True,9017,07:00:00.000,morning
5236,0.0,3.0,2.0,adult,Cola,1315,1,0.0,False,False,8902,07:00:00.000,morning
5237,0.0,23.0,2.0,adult,Cola,746,0,0.0,True,False,8789,06:00:00.000,morning
5238,1.0,0.0,1.0,senior,Water,3355,0,0.0,True,False,2159,07:00:00.000,morning
5239,1.0,23.0,2.0,senior,Cola,4935,0,0.0,False,True,3363,06:15:00.000,morning
5240,1.0,89.0,5.0,adult,Cola,5270,1,0.0,False,True,9451,21:00:00.000,evening
5241,1.0,18.0,3.0,senior,Fanta,3599,0,0.0,False,True,7263,15:34:00.000,day
5244,1.0,42.0,1.0,adult,Strong beer,3221,1,-1.0,False,True,8564,22:15:00.000,evening
5245,1.0,90.0,0.0,senior,Cola,5960,0,0.0,True,False,1198,21:00:00.000,evening
5246,1.0,25.0,0.0,child,Cola,2431,1,0.0,False,True,6780,07:00:00.000,morning
5248,0.0,26.0,1.0,adult,Bugbeer,7261,1,1.0,False,True,6739,21:00:00.000,evening
5249,0.0,46.0,2.0,adult,Fanta,6844,0,0.0,True,False,7697,07:00:00.000,morning
5250,1.0,91.0,1.0,senior,Cola,5706,1,0.0,False,False,4363,15:34:00.000,day
5251,0.0,24.0,3.0,senior,Strong beer,5488,0,-1.0,False,False,9575,21:00:00.000,evening
5253,0.0,6.0,1.0,adult,Fanta,135,1,0.0,True,False,4299,22:30:00.000,evening
5255,1.0,27.0,2.0,child,Cola,2519,1,0.0,False,False,9566,06:00:00.000,morning
5256,0.0,70.0,0.0,senior,Strong beer,9145,1,-1.0,True,False,7270,22:15:00.000,evening
5258,1.0,13.0,2.4767786561264824,adult,Beerbeer,2791,1,1.0,False,False,8109,14:15:00.000,day
5259,0.0,10.0,1.0,child,Fanta,188,1,0.0,True,False,2234,21:00:00.000,evening
5260,0.0,25.0,2.4767786561264824,adult,Strong beer,7530,1,-1.0,True,False,9276,14:15:00.000,day
5261,0.0,76.0,3.0,adult,Strong beer,8246,0,-1.0,False,False,1164,14:15:00.000,day
5262,0.0,91.0,4.0,adult,Water,7705,1,0.0,False,True,6143,07:00:00.000,morning
5263,0.0,6.0,0.0,child,Fanta,8732,1,0.0,True,False,5331,06:00:00.000,morning
5264,1.0,77.0,4.0,senior,Strong beer,586,1,-1.0,True,False,2804,06:15:00.000,morning
5266,0.0,85.0,0.0,adult,Strong beer,1227,1,-1.0,False,True,488,21:00:00.000,evening
5267,0.0,18.0,0.0,senior,Cola,36,0,0.0,True,False,1985,15:00:00.000,day
5269,0.0,89.0,0.0,adult,Water,6985,1,0.0,False,True,1320,06:00:00.000,morning
5272,1.0,28.0,3.0,adult,Water,694,1,0.0,False,True,6621,15:30:00.000,day
5273,1.0,6.0,2.4767786561264824,child,Fanta,7085,1,0.0,False,False,955,07:30:00.000,morning
5274,1.0,55.0,0.0,child,Fanta,4007,0,0.0,False,False,2574,08:42:00.000,morning
5275,0.0,100.0,0.0,senior,Bugbeer,5965,0,1.0,True,False,4786,21:00:00.000,evening
5276,1.0,72.0,3.0,adult,Strong beer,1420,0,-1.0,True,False,4885,06:15:00.000,morning
5277,1.0,100.0,4.0,senior,Bugbeer,8846,1,1.0,False,False,3506,15:00:00.000,day
5279,1.0,63.0,0.0,senior,Bugbeer,2529,0,1.0,False,True,8279,21:00:00.000,evening
5281,0.0,63.0,2.0,senior,Water,9762,0,0.0,False,True,6586,22:15:00.000,evening
5282,1.0,100.0,4.0,child,Water,9759,1,0.0,True,False,7450,14:15:00.000,day
5284,0.0,43.0,2.0,adult,Fanta,3199,1,0.0,True,False,9368,22:15:00.000,evening
5286,0.0,60.0,2.0,adult,Fanta,6519,1,0.0,True,False,7674,06:15:00.000,morning
5287,0.0,17.0,1.0,adult,Bugbeer,1004,0,1.0,False,False,2358,14:15:00.000,day
5288,1.0,85.0,0.0,senior,Beerbeer,4566,1,1.0,True,False,1850,14:15:00.000,day
5289,0.0,14.0,0.0,adult,Water,168,0,0.0,False,False,2502,08:42:00.000,morning
5291,0.0,56.0,2.0,senior,Beerbeer,8265,0,1.0,True,False,4852,06:00:00.000,morning
5292,1.0,100.0,4.0,senior,Strong beer,8649,1,-1.0,False,False,6106,22:30:00.000,evening
5293,1.0,100.0,3.0,senior,Cola,5234,1,0.0,False,True,5761,21:00:00.000,evening
5295,0.0,16.0,4.0,adult,Beerbeer,9087,1,1.0,False,True,2100,07:00:00.000,morning
5299,1.0,75.0,4.0,child,Water,8129,1,0.0,False,False,562,06:00:00.000,morning
5301,0.0,43.0,3.0,child,Cola,4933,1,0.0,False,True,102,14:15:00.000,day
5306,1.0,32.0,2.0,adult,Beerbeer,2786,0,1.0,True,False,8399,14:15:00.000,day
5307,1.0,67.0,5.0,senior,Cola,6164,1,0.0,False,True,6909,06:00:00.000,morning
5308,0.0,43.0,1.0,senior,Fanta,5239,1,0.0,False,False,9469,15:34:00.000,day
5309,0.0,51.0,0.0,senior,Strong beer,2081,1,-1.0,False,False,5106,15:30:00.000,day
5310,1.0,78.0,2.0,senior,Bugbeer,1510,0,1.0,False,True,4071,22:30:00.000,evening
5311,0.0,87.0,1.0,senior,Beerbeer,2950,1,1.0,False,False,2410,07:30:00.000,morning
5315,1.0,89.0,1.0,senior,Cola,76,1,0.0,True,False,9342,08:42:00.000,morning
5316,1.0,26.0,2.0,senior,Strong beer,387,1,-1.0,False,True,1282,08:42:00.000,morning
5318,1.0,53.0,3.0,adult,Water,9032,1,0.0,False,True,4886,06:15:00.000,morning
5320,0.0,62.0,0.0,adult,Bugbeer,3458,0,1.0,True,False,9709,15:34:00.000,day
5323,1.0,30.0,2.0,adult,Water,7709,1,0.0,False,False,5421,22:30:00.000,evening
5325,0.0,62.0,0.0,adult,Fanta,914,1,0.0,False,False,1270,15:00:00.000,day
5327,1.0,17.0,5.0,senior,Cola,6814,1,0.0,False,True,8479,21:00:00.000,evening
5328,0.0,21.0,4.0,adult,Beerbeer,5076,1,1.0,False,True,1012,21:00:00.000,evening
5330,0.0,22.0,0.0,senior,Fanta,8161,0,0.0,False,False,2666,14:00:00.000,day
5334,0.0,100.0,2.4767786561264824,adult,Beerbeer,3077,0,1.0,False,False,510,14:15:00.000,day
5335,1.0,30.0,5.0,senior,Strong beer,6728,1,-1.0,False,True,3243,15:30:00.000,day
5336,1.0,15.0,5.0,adult,Cola,4000,0,0.0,True,False,9479,14:15:00.000,day
5338,1.0,82.0,3.0,senior,Bugbeer,2460,0,1.0,False,True,1869,06:15:00.000,morning
5339,1.0,59.0,5.0,adult,Fanta,9157,1,0.0,True,False,918,14:00:00.000,day
5340,1.0,33.0,1.0,senior,Fanta,3310,0,0.0,False,True,6002,08:42:00.000,morning
5341,0.0,100.0,0.0,adult,Bugbeer,9947,0,1.0,False,False,7000,23:42:00.000,evening
5342,1.0,74.0,3.0,senior,Fanta,4233,1,0.0,False,True,1003,08:42:00.000,morning
5344,1.0,94.0,2.0,senior,Beerbeer,2896,1,1.0,True,False,5895,15:00:00.000,day
5347,0.0,38.0,1.0,senior,Strong beer,2055,0,-1.0,False,True,9739,07:00:00.000,morning
5348,0.0,93.0,2.0,adult,Fanta,6176,1,0.0,True,False,378,07:30:00.000,morning
5351,1.0,86.0,0.0,child,Fanta,386,1,0.0,False,True,805,14:00:00.000,day
5353,1.0,0.0,0.0,adult,Bugbeer,4822,0,1.0,False,False,3388,07:30:00.000,morning
5354,0.0,6.0,5.0,adult,Beerbeer,9050,1,1.0,False,True,4374,08:42:00.000,morning
5355,0.0,3.0,4.0,adult,Beerbeer,3050,1,1.0,True,False,3622,07:30:00.000,morning
5357,1.0,97.0,1.0,senior,Strong beer,5351,0,-1.0,False,True,8222,15:30:00.000,day
5360,0.0,69.0,4.0,senior,Fanta,5973,0,0.0,False,False,7553,15:30:00.000,day
5362,0.0,80.0,1.0,adult,Cola,1592,1,0.0,False,True,14,07:00:00.000,morning
5363,0.0,49.0,0.0,adult,Bugbeer,659,0,1.0,False,True,4657,08:42:00.000,morning
5364,0.0,88.0,1.0,adult,Cola,4328,0,0.0,True,False,5317,06:15:00.000,morning
5366,1.0,6.0,4.0,senior,Bugbeer,5118,1,1.0,True,False,7163,22:30:00.000,evening
5367,1.0,96.0,2.4767786561264824,adult,Water,4685,0,0.0,False,True,4326,22:15:00.000,evening
5369,0.0,7.0,1.0,adult,Fanta,2314,0,0.0,False,True,3761,07:30:00.000,morning
5370,0.0,87.0,1.0,adult,Cola,3604,0,0.0,True,False,7187,15:34:00.000,day
5374,1.0,30.0,2.4767786561264824,senior,Bugbeer,776,1,1.0,False,True,1691,08:42:00.000,morning
5375,0.0,79.0,0.0,senior,Strong beer,4126,1,-1.0,False,True,7237,22:15:00.000,evening
5376,1.0,49.0,5.0,adult,Water,306,1,0.0,False,True,819,14:15:00.000,day
5377,0.0,13.0,4.0,child,Cola,3967,0,0.0,False,False,4003,14:00:00.000,day
5378,0.0,1.0,0.0,child,Cola,2803,1,0.0,True,False,5162,23:42:00.000,evening
5381,1.0,70.0,0.0,senior,Bugbeer,9183,1,1.0,False,False,294,14:15:00.000,day
5382,1.0,53.0,4.0,adult,Fanta,5129,1,0.0,True,False,1430,07:00:00.000,morning
5383,0.0,9.0,5.0,adult,Water,7865,1,0.0,False,True,4542,06:15:00.000,morning
5386,1.0,64.0,2.0,senior,Strong beer,4983,1,-1.0,False,True,5933,06:00:00.000,morning
5388,0.0,81.0,3.0,child,Cola,9775,0,0.0,False,False,9726,08:42:00.000,morning
5389,0.0,43.0,3.0,child,Fanta,6899,1,0.0,True,False,419,22:15:00.000,evening
5393,0.0,35.0,2.0,senior,Cola,9839,1,0.0,True,False,996,21:00:00.000,evening
5394,1.0,55.0,0.0,senior,Fanta,381,0,0.0,False,False,5827,07:30:00.000,morning
5395,0.0,69.0,5.0,adult,Strong beer,4859,1,-1.0,True,False,2116,06:15:00.000,morning
5397,0.0,55.0,1.0,senior,Water,4930,0,0.0,False,True,4005,15:00:00.000,day
5398,1.0,26.0,4.0,child,Cola,8654,1,0.0,True,False,5991,23:42:00.000,evening
5400,0.0,0.0,3.0,senior,Water,8262,0,0.0,True,False,6777,08:42:00.000,morning
5401,0.0,100.0,4.0,adult,Bugbeer,8525,1,1.0,False,True,1998,22:30:00.000,evening
5403,1.0,58.0,5.0,adult,Beerbeer,3386,1,1.0,False,False,1202,15:30:00.000,day
5404,0.0,94.0,3.0,senior,Fanta,602,0,0.0,True,False,8612,07:00:00.000,morning
5405,1.0,100.0,1.0,adult,Beerbeer,5172,1,1.0,True,False,8290,15:30:00.000,day
5406,0.0,0.0,2.4767786561264824,adult,Strong beer,3186,1,-1.0,False,False,6767,23:42:00.000,evening
5407,0.0,55.0,3.0,senior,Beerbeer,325,1,1.0,False,False,2096,07:30:00.000,morning
5409,1.0,40.0,0.0,adult,Cola,5572,0,0.0,True,False,499,06:15:00.000,morning
5411,0.0,83.0,2.4767786561264824,adult,Strong beer,5135,0,-1.0,True,False,6029,08:42:00.000,morning
